Test-User;Support Vector Machine;Random Forest
6;1565,011739730835;2095,0562953948975
11;1620,2125549316406;2105,782985687256
8;1558,7291717529297;2062,209367752075
19;1610,4950904846191;2717,198371887207
17;2774,178981781006;2433,634042739868
2;2619,7047233581543;2490,38028717041
3;2655,2062034606934;2748,6655712127686
9;2583,786964416504;2644,1643238067627
4;3557,403326034546;2378,366470336914
20;2004,6861171722412;2316,0314559936523
16;1894,195318222046;2411,189556121826
18;1998,4846115112305;2487,399101257324
5;2591,6800498962402;2637,3417377471924
10;2306,1983585357666;2387,6352310180664
7;1985,1701259613037;2340,9676551818848
15;2761,894464492798;2314,9707317352295
14;1931,8578243255615;2295,8264350891113
1;2462,4321460723877;2325,7460594177246
12;1959,749460220337;2337,3336791992188
13;1923,8789081573486;2386,204957962036
Mean;2218,2478070259094;2395,8052158355713
Std.Dev.;258395,29136810754;34368,39593915921
Min;1558,7291717529297;2062,209367752075
Max;3557,403326034546;2748,6655712127686
