Test-User;Support Vector Machine;Random Forest
3;0,7956989247311828;0,8118279569892473
7;0,7741935483870968;0,7634408602150538
4;0,8387096774193549;0,9139784946236559
1;0,6935483870967742;0,7365591397849462
16;0,8602150537634409;0,946236559139785
19;0,9408602150537635;0,989247311827957
20;0,9301075268817204;0,9838709677419355
9;0,7903225806451613;0,8225806451612904
6;0,7741935483870968;0,7741935483870968
14;0,8817204301075269;0,946236559139785
8;0,8225806451612904;0,9193548387096774
12;0,8655913978494624;0,9032258064516129
11;0,7795698924731183;0,8172043010752689
18;0,8655913978494624;0,8978494623655914
5;0,7634408602150538;0,8602150537634409
10;0,7849462365591398;0,7795698924731183
17;0,8655913978494624;0,8978494623655914
15;0,8709677419354839;0,8870967741935484
13;0,9032258064516129;0,9623655913978495
2;0,7311827956989247;0,7473118279569892
Mean;0,8266129032258064;0,868010752688172
Std.Dev.;0,004150407561567812;0,006233307318765175
Min;0,6935483870967742;0,7365591397849462
Max;0,9408602150537635;0,989247311827957
