Test-User;Support Vector Machine;Random Forest
5;0,7405337941628264;0,7870967741935484
17;0,9225806451612903;0,925
9;0,7222350230414747;0,6935483870967742
19;0,9129032258064517;0,9838709677419355
4;0,8766129032258065;0,8633640552995392
16;0,8728494623655914;0,9612903225806452
1;0,6381144393241168;0,6748463901689709
8;0,8983102918586789;0,953494623655914
10;0,7192780337941629;0,7487327188940093
2;0,678494623655914;0,6844086021505377
12;0,9077188940092166;0,9286866359447005
13;0,9762672811059908;0,9397849462365592
18;0,9007296466973886;0,9204301075268817
11;0,6937037424940651;0,7552995391705069
7;0,6513824884792627;0,7099078341013825
6;0,6737327188940092;0,6545698924731183
3;0,7434715821812595;0,7110599078341014
20;0,9439516129032257;0,9733870967741937
15;0,8653225806451612;0,9012672811059907
14;0,9368279569892473;0,9631720430107528
Mean;0,8137510473397571;0,836660906298003
Std.Dev.;0,012547944484176125;0,013800828731379822
Min;0,6381144393241168;0,6545698924731183
Max;0,9762672811059908;0,9838709677419355
