Test-User;Support Vector Machine;Random Forest
2;0,6935483870967742;0,7258064516129032
12;0,9086021505376344;0,9354838709677419
11;0,7365591397849462;0,7204301075268817
20;0,946236559139785;0,967741935483871
4;0,8602150537634409;0,8494623655913979
15;0,8655913978494624;0,8709677419354839
5;0,7580645161290323;0,7956989247311828
14;0,9301075268817204;0,9193548387096774
3;0,7526881720430108;0,6827956989247311
10;0,7258064516129032;0,6881720430107527
13;0,956989247311828;0,946236559139785
19;0,9408602150537635;0,9946236559139785
17;0,9139784946236559;0,9193548387096774
16;0,8924731182795699;0,9408602150537635
7;0,6935483870967742;0,7204301075268817
8;0,9086021505376344;0,9301075268817204
18;0,9301075268817204;0,9086021505376344
1;0,6774193548387096;0,6559139784946236
6;0,6935483870967742;0,6774193548387096
9;0,7795698924731183;0,7419354838709677
Mean;0,828225806451613;0,8295698924731182
Std.Dev.;0,009990967163833967;0,012819690137588161
Min;0,6774193548387096;0,6559139784946236
Max;0,956989247311828;0,9946236559139785
