Test-User;Support Vector Machine;Random Forest
2;3179,8746585845947;8267,032146453857
12;3261,7337703704834;7482,9583168029785
11;3235,7239723205566;7491,228103637695
20;3391,112804412842;7422,633409500122
4;3358,8573932647705;7440,536975860596
15;3331,5141201019287;7361,03081703186
5;3517,2812938690186;7352,381944656372
14;3202,617406845093;7599,188327789307
3;3251,539468765259;7377,673625946045
10;3237,7469539642334;7356,85133934021
13;3446,079969406128;7434,009313583374
19;3277,0705223083496;7439,125776290894
17;3287,346601486206;7509,657144546509
16;3260,8859539031982;7530,38215637207
7;3319,262742996216;7444,857120513916
8;3321,871042251587;7410,151481628418
18;3642,009735107422;10766,43180847168
1;5776,480436325073;9179,141998291016
6;5439,471006393433;9290,618181228638
9;5404,847621917725;9107,954740524292
Mean;3657,166373729706;7913,192236423492
Std.Dev.;641319,8475095298;828559,2281644668
Min;3179,8746585845947;7352,381944656372
Max;5776,480436325073;10766,43180847168
