Test-User;Support Vector Machine;Random Forest
20;3693,6583518981934;9633,432149887085
13;3740,1585578918457;9297,324657440186
10;3780,0660133361816;9391,722917556763
9;3734,9884510040283;9378,441572189331
17;3526,3588428497314;9915,08412361145
11;3421,3101863861084;9337,108612060547
5;3514,1425132751465;9294,721841812134
19;3396,5516090393066;9904,361009597778
8;3528,9509296417236;9395,748376846313
18;3640,1073932647705;9289,271831512451
6;3557,6202869415283;9605,989933013916
2;3621,8748092651367;9576,271533966064
1;3580,8160305023193;9573,518514633179
3;3721,3289737701416;9326,047897338867
4;3428,1373023986816;9195,039987564087
7;3627,6509761810303;9371,33502960205
12;3485,0053787231445;9159,013748168945
14;4011,0864639282227;9313,079595565796
16;3814,1512870788574;9284,902572631836
15;3410,2907180786133;9201,241731643677
Mean;3611,7127537727356;9422,182881832123
Std.Dev.;24041,07351896343;43651,34739696984
Min;3396,5516090393066;9159,013748168945
Max;4011,0864639282227;9915,08412361145
