Test-User;Support Vector Machine;Random Forest
7;0,7603494623655914;0,8733870967741935
4;0,8403225806451613;0,8964285714285714
14;0,8432795698924731;0,9599462365591398
9;0,7870967741935483;0,7935483870967741
13;0,8714285714285714;0,95
5;0,771831797235023;0,9254608294930876
18;0,8817204301075269;0,9201612903225805
17;0,8595430107526881;0,9387096774193548
12;0,8867511520737327;0,9278801843317972
2;0,7047043010752687;0,7225806451612904
8;0,8177419354838711;0,9266129032258066
15;0,8660522273425499;0,8890762463343109
6;0,7256912442396314;0,7317204301075269
16;0,8114247311827956;0,9362903225806452
11;0,735752688172043;0,8633640552995392
10;0,7598118279569892;0,8217741935483871
19;0,925;0,9959677419354839
3;0,7775345622119816;0,8304147465437788
1;0,691589861751152;0,7170890937019969
20;0,9120967741935483;0,9798387096774194
Mean;0,8114861751152074;0,8800125680770842
Std.Dev.;0,004592305063284421;0,006838561626781758
Min;0,691589861751152;0,7170890937019969
Max;0,925;0,9959677419354839
