Test-User;Support Vector Machine;Random Forest
1;4358,772993087769;15619,955778121948
2;5125,982046127319;13018,598318099976
7;4527,5468826293945;12763,438701629639
4;4409,682989120483;12859,106063842773
17;4446,225166320801;13147,21131324768
5;4666,219711303711;13030,198812484741
8;4458,00256729126;12951,284170150757
13;4442,252159118652;12783,69951248169
16;4388,046503067017;13265,549182891846
3;4392,1942710876465;12826,348543167114
18;4430,223703384399;12813,803672790527
14;4969,759464263916;13177,209377288818
12;4463,010787963867;13081,545114517212
11;4487,19334602356;12968,038320541382
6;4381,383419036865;12814,436674118042
9;4718,080520629883;12871,22917175293
19;4446,006536483765;12931,7467212677
15;4433,816909790039;12860,491275787354
10;4346,2419509887695;12712,855339050293
20;4438,672304153442;12773,484468460083
Mean;4516,465711593628;13063,511526584625
Std.Dev.;39923,459856161106;365735,36578342365
Min;4346,2419509887695;12712,855339050293
Max;5125,982046127319;15619,955778121948
