Test-User;Support Vector Machine;Random Forest
1;0,7096774193548387;0,7365591397849462
2;0,6774193548387096;0,7150537634408602
7;0,7741935483870968;0,8279569892473119
4;0,8387096774193549;0,8817204301075269
17;0,8924731182795699;0,9247311827956989
5;0,7580645161290323;0,8548387096774194
8;0,8118279569892473;0,9193548387096774
13;0,9032258064516129;0,9408602150537635
16;0,8440860215053764;0,9408602150537635
3;0,7741935483870968;0,7795698924731183
18;0,8763440860215054;0,9193548387096774
14;0,8870967741935484;0,946236559139785
12;0,8709677419354839;0,9247311827956989
11;0,7956989247311828;0,8225806451612904
6;0,7741935483870968;0,7688172043010753
9;0,8279569892473119;0,8172043010752689
19;0,9516129032258065;0,9946236559139785
15;0,8870967741935484;0,8870967741935484
10;0,7956989247311828;0,7903225806451613
20;0,9301075268817204;0,9623655913978495
Mean;0,829032258064516;0,8677419354838708
Std.Dev.;0,004982078853046595;0,006235981038270321
Min;0,6774193548387096;0,7150537634408602
Max;0,9516129032258065;0,9946236559139785
