Test-User;Support Vector Machine;Random Forest
9;0,7427995391705069;0,7497311827956988
11;0,7552995391705069;0,7395370758273985
4;0,889516129032258;0,8610215053763439
14;0,9314516129032258;0,9430107526881719
15;0,8524769585253454;0,8706221198156682
20;0,9029569892473117;0,9612903225806452
2;0,7021889400921659;0,6657834101382488
7;0,659331797235023;0,6655913978494623
16;0,8661290322580646;0,9510752688172043
10;0,7905721966205838;0,7157258064516129
19;0,8876344086021505;0,9879032258064516
17;0,8779569892473119;0,9266129032258066
18;0,9212365591397849;0,9317204301075269
12;0,9387096774193548;0,9448156682027651
8;0,8865591397849463;0,9551075268817205
5;0,7764784946236559;0,7834485407066053
6;0,6668173224624837;0,6387224782386072
3;0,7387096774193547;0,6366167434715821
1;0,6796594982078853;0,683563748079877
13;0,9508064516129033;0,9596774193548387
Mean;0,8208645476387411;0,828578876320812
Std.Dev.;0,009174330486440318;0,01583912351685994
Min;0,659331797235023;0,6366167434715821
Max;0,9508064516129033;0,9879032258064516
