Test-User;Support Vector Machine;Random Forest
18;962,5294208526611;3640,427589416504
20;964,4200801849365;3557,576894760132
2;1369,682788848877;3041,274309158325
13;1005,5241584777832;2855,8433055877686
15;1328,9589881896973;2836,6808891296387
3;927,8342723846436;2820,591688156128
12;926,8991947174072;2803,095817565918
5;926,7439842224121;2821,4268684387207
16;938,9955997467041;2827,8703689575195
4;937,4644756317139;2835,3075981140137
11;917,7381992340088;2817,493200302124
6;939,0878677368164;2825,766086578369
19;927,5147914886475;2803,499698638916
7;921,165943145752;2839,869976043701
17;943,2065486907959;2835,77823638916
9;912,6231670379639;2768,31316947937
1;907,0563316345215;2800,7822036743164
10;1005,911111831665;2904,085159301758
14;1050,069808959961;2856,2278747558594
8;924,0787029266357;2806,0531616210938
Mean;986,8752717971802;2914,898204803467
Std.Dev.;15871,795143686428;55034,556833883245
Min;907,0563316345215;2768,31316947937
Max;1369,682788848877;3640,427589416504
