Test-User;Support Vector Machine;Random Forest
2;309,2029094696045;778,9170742034912
12;324,10621643066406;694,3252086639404
8;301,2237548828125;689,1570091247559
18;314,1617774963379;674,196720123291
19;306,1645030975342;692,1768188476562
15;311,1402988433838;678,2135963439941
10;305,15480041503906;688,1313323974609
13;312,1652603149414;678,2140731811523
9;306,1816692352295;686,1402988433838
17;303,1895160675049;682,3487281799316
14;309,1747760772705;694,1719055175781
16;307,17968940734863;674,1962432861328
4;313,1890296936035;676,1925220489502
1;301,1658191680908;676,199197769165
5;312,1950626373291;673,2010841369629
20;310,49036979675293;666,2280559539795
6;312,1953010559082;677,2162914276123
3;305,18388748168945;672,3513603210449
11;318,1495666503906;686,2218379974365
7;306,180477142334;667,3874855041504
Mean;309,3897342681885;685,2593421936035
Std.Dev.;30,12890494687781;529,0753592930741
Min;301,1658191680908;666,2280559539795
Max;324,10621643066406;778,9170742034912
