Test-User;Support Vector Machine;Random Forest
2;0,7424731182795699;0,7698924731182797
12;0,905299539170507;0,9399769585253457
13;0,932258064516129;0,9919354838709677
5;0,8202188940092168;0,9332565284178188
1;0,6859447004608294;0,7505376344086021
4;0,8879032258064516;0,917741935483871
9;0,8709677419354839;0,8481182795698925
15;0,8786290322580645;0,9415898617511521
20;0,9725806451612902;0,9959677419354839
14;0,932258064516129;0,957258064516129
17;0,8798963133640553;0,9278801843317972
11;0,8155721966205838;0,8985791090629801
6;0,7800691244239633;0,8212749615975423
3;0,8152457757296467;0,8522657450076805
8;0,8989247311827956;0,9330645161290323
19;0,967741935483871;0,9959677419354839
16;0,8443548387096775;0,9733870967741937
7;0,820084485407066;0,9032258064516129
18;0,9317204301075269;0,946236559139785
10;0,7402457757296467;0,861674347158218
Mean;0,8561194316436251;0,9079915514592933
Std.Dev.;0,005850597741481259;0,004746589333791095
Min;0,6859447004608294;0,7505376344086021
Max;0,9725806451612902;0,9959677419354839
