Test-User;Support Vector Machine;Random Forest
5;6414,815902709961;14180,567264556885
6;6633,602857589722;14308,025598526001
10;6295,921087265015;13941,704988479614
14;6987,408399581909;13614,07494544983
12;6307,7392578125;13583,678483963013
13;6737,825632095337;14085,373640060425
4;5916,401386260986;14775,48599243164
11;6678,858757019043;14028,662204742432
15;6376,8885135650635;14065,088987350464
9;6359,041690826416;14134,238243103027
3;6391,781806945801;14013,239622116089
8;6374,729871749878;14062,600135803223
16;6410,93897819519;14064,943790435791
17;6344,801425933838;14262,183427810669
19;6374,67098236084;14239,317893981934
20;6373,176574707031;14032,016038894653
18;6385,4169845581055;14101,757287979126
7;6538,9909744262695;14031,131744384766
1;6342,519998550415;14067,919492721558
2;6409,082412719727;14054,329633712769
Mean;6432,730674743652;14082,316970825195
Std.Dev.;42693,798882021394;55180,3184864093
Min;5916,401386260986;13583,678483963013
Max;6987,408399581909;14775,48599243164
