Test-User;Support Vector Machine;Random Forest
19;7435,104846954346;4137,359142303467
18;7375,5433559417725;4843,780279159546
13;7157,134056091309;4264,469623565674
6;7365,939378738403;4681,848764419556
3;8458,422660827637;4488,116502761841
20;7592,675447463989;4504,013538360596
5;7655,1642417907715;4538,855075836182
10;7615,4186725616455;4532,112598419189
11;7644,692659378052;4556,073427200317
8;7679,6464920043945;5156,68511390686
12;8239,288568496704;4600,823879241943
15;7664,060592651367;4818,592309951782
14;8676,817655563354;4531,628847122192
1;9244,465827941895;4554,998159408569
9;7666,335582733154;4545,409202575684
17;7664,297580718994;4561,8860721588135
4;7672,661781311035;4566,242933273315
2;7994,131088256836;5060,266494750977
7;7809,416770935059;4983,230829238892
16;7682,3570728302;4854,818820953369
Mean;7814,678716659546;4639,060580730438
Std.Dev.;232585,05963501422;59391,820506427146
Min;7157,134056091309;4137,359142303467
Max;9244,465827941895;5156,68511390686
