Test-User;Support Vector Machine;Random Forest
6;4116,8053150177;7716,633558273315
16;4228,994607925415;8067,018032073975
12;4103,553056716919;8425,008296966553
8;4172,322511672974;8769,258260726929
14;3261,841058731079;7511,726379394531
9;3169,8338985443115;7315,531969070435
1;2917,8879261016846;7145,715713500977
3;3039,116859436035;7423,9182472229
15;3347,1744060516357;7318,543195724487
20;3114,0711307525635;7373,988628387451
7;3216,4206504821777;8334,070682525635
5;4225,671291351318;8591,667413711548
2;4877,447605133057;7978,255033493042
18;3529,345750808716;7878,812551498413
11;3367,868661880493;7624,576807022095
17;3221,4601039886475;7552,091836929321
13;3344,4161415100098;7528,987884521484
4;3535,0258350372314;7794,75474357605
10;3098,525285720825;7489,891290664673
19;3158,1618785858154;7594,231128692627
Mean;3552,2971987724304;7771,734082698822
Std.Dev.;273326,0189652371;197357,95720030906
Min;2917,8879261016846;7145,715713500977
Max;4877,447605133057;8769,258260726929
