Test-User;Support Vector Machine;Random Forest
8;0,8142473118279571;0,9206989247311828
16;0,8467741935483871;0,9083717357910907
12;0,8949692780337942;0,9444700460829492
4;0,8588325652841782;0,8540706605222733
7;0,6837557603686636;0,6805369361820974
19;0,8875960061443932;0,9944700460829492
20;0,8603302611367126;0,9330645161290323
5;0,7456675045384722;0,7520772238514175
11;0,7479657439334858;0,6802168261845681
10;0,7438975003491132;0,6973921240050271
15;0,843974305264628;0,8726993436670857
6;0,6536482334869431;0,6348914526333881
13;0,9438940092165898;0,9506144393241167
14;0,9129416282642089;0,9060675883256527
18;0,9185099846390168;0,9393625192012289
9;0,7487327188940093;0,7165933528836754
1;0,6411988549085322;0,6722501512824093
17;0,8804915514592934;0,8856374807987711
3;0,7311384851707433;0,66544477028348
2;0,6479518689196109;0,6706477214541732
Mean;0,8003258882694368;0,8139788929708283
Std.Dev.;0,009077289133622424;0,014725972217856667
Min;0,6411988549085322;0,6348914526333881
Max;0,9438940092165898;0,9944700460829492
