Test-User;Support Vector Machine;Random Forest
6;3087,4781608581543;9492,345571517944
4;2983,532428741455;9320,4665184021
18;3033,033847808838;10082,47423171997
20;2985,3925704956055;9984,925270080566
14;3049,7782230377197;10317,384243011475
7;3567,6751136779785;9793,580055236816
8;3093,6050415039062;9632,804870605469
10;3044,9514389038086;9619,104385375977
12;3266,301155090332;9791,164636611938
3;3243,251323699951;12067,74353981018
5;4628,845691680908;11277,722597122192
19;3996,7775344848633;10814,0869140625
13;4158,860683441162;11171,011686325073
15;5113,080978393555;10303,678274154663
9;3609,0900897979736;10082,132816314697
2;3565,347194671631;9925,382375717163
11;3695,7969665527344;9600,122928619385
1;3093,3356285095215;9526,681184768677
17;3037,9607677459717;9432,760000228882
16;3074,9588012695312;9329,185247421265
Mean;3466,45268201828;10078,237867355347
Std.Dev.;338427,7558670776;513665,84968067973
Min;2983,532428741455;9320,4665184021
Max;5113,080978393555;12067,74353981018
