Test-User;Support Vector Machine;Random Forest
4;2593,568801879883;6952,05545425415
17;2576,288938522339;7128,148078918457
9;2644,9005603790283;7087,472915649414
11;4074,1307735443115;7731,851816177368
6;2657,991409301758;6988,157510757446
1;2597,1884727478027;7092,69118309021
8;2642,2808170318604;7935,328722000122
10;2615,309715270996;7019,882678985596
3;2510,533571243286;7486,76872253418
2;2542,057514190674;6692,582130432129
5;2774,9593257904053;6993,866205215454
15;2529,857873916626;8581,406116485596
20;2772,2766399383545;7722,572803497314
7;2602,7135848999023;7049,0007400512695
12;2877,8042793273926;7428,493022918701
18;3582,294702529907;7047,4607944488525
13;2576,7598152160645;7000,48828125
14;2713,1710052490234;7471,147298812866
19;2858,613967895508;7062,031030654907
16;2676,349401473999;7534,539222717285
Mean;2770,952558517456;7300,297236442566
Std.Dev.;140064,6875019527;184832,0736117211
Min;2510,533571243286;6692,582130432129
Max;4074,1307735443115;8581,406116485596
