Test-User;Support Vector Machine;Random Forest
4;0,8287250384024577;0,875652841781874
17;0,9054915514592934;0,9235407066052228
9;0,7281105990783411;0,7425918167853653
11;0,7142832973478135;0,7324476598670149
6;0,6230505105267914;0,6505550900712191
1;0,6305462458688266;0,6183819764464925
8;0,9001920122887866;0,9087557603686637
10;0,7022401433691756;0,6546013126658289
3;0,7009670437089792;0,6743157380254156
2;0,6734254992319509;0,6767281105990783
5;0,686217008797654;0,7336789554531491
15;0,8461597542242705;0,8699692780337942
20;0,9370199692780338;0,9778801843317974
7;0,6182411674347158;0,6906204906204907
12;0,9059139784946236;0,9052227342549923
18;0,9008448540706606;0,9168970814132105
13;0,9421658986175114;0,9562980030721966
14;0,9185867895545315;0,9377112135176651
19;0,92968509984639;0,9833333333333334
16;0,8622887864823348;0,9550307219662058
Mean;0,7977077624041571;0,8192106504606507
Std.Dev.;0,013653064175855564;0,015970945898274296
Min;0,6182411674347158;0,6183819764464925
Max;0,9421658986175114;0,9833333333333334
