Test-User;Support Vector Machine;Random Forest
19;1,0;1,0
5;0,8435960591133005;0,9410509031198686
12;0,9364532019704432;0,9490968801313628
2;0,7391351943076081;0,7586206896551724
16;0,885303776683087;0,9623152709359606
10;0,912807881773399;0,931527093596059
20;0,9763546798029558;0,9881773399014778
7;0,803776683087028;0,8697044334975369
3;0,850246305418719;0,8862889983579639
17;0,8958949096880132;0,9508210180623973
9;0,8361247947454844;0,8823481116584565
13;0,9333333333333333;0,9741379310344828
15;0,9044334975369459;0,9623152709359606
8;0,9623152709359606;0,9623152709359605
1;0,8117405582922824;0,7898193760262727
11;0,9109195402298851;0,9271756978653531
4;0,9315270935960591;0,9645320197044336
18;0,9077175697865354;0,9077175697865354
14;0,9084639498432603;0,9766830870279146
6;0,8668308702791461;0,8987684729064038
Mean;0,8908487585211722;0,9241707717569787
Std.Dev.;0,0037951201859040343;0,0037649349791442515
Min;0,7391351943076081;0,7586206896551724
Max;1,0;1,0
