Test-User;Support Vector Machine;Random Forest
19;1544,9254512786865;4861,516952514648
5;1544,1203117370605;4790,241479873657
12;1524,2259502410889;4832,387447357178
2;1516,0255432128906;4791,550397872925
16;1562,2384548187256;4841,56608581543
10;1510,0188255310059;4856,098413467407
20;1583,7640762329102;4838,803052902222
7;1541,6176319122314;4820,114374160767
3;1577,0072937011719;4832,989454269409
17;1539,7372245788574;4868,601560592651
9;1547,0309257507324;4804,135799407959
13;1581,9356441497803;4838,656902313232
15;1527,1844863891602;4880,981922149658
8;2523,672580718994;4843,295097351074
1;1498,2151985168457;4801,582336425781
11;1653,6049842834473;4829,718828201294
4;1587,5639915466309;4808,622121810913
18;1532,4161052703857;4864,567995071411
14;1553,3268451690674;4835,755348205566
6;1584,0847492218018;4828,531265258789
Mean;1601,6358137130737;4833,485841751099
Std.Dev.;45912,16488136922;615,9472509523312
Min;1498,2151985168457;4790,241479873657
Max;2523,672580718994;4880,981922149658
