Test-User;Support Vector Machine;Random Forest
12;0,8891705069124425;0,9496543778801843
19;0,9314516129032258;0,9959677419354839
7;0,7637096774193549;0,8841397849462365
1;0,67121095750128;0,7414362519201229
15;0,868337173579109;0,922983870967742
6;0,7287634408602152;0,7782258064516129
4;0,8833333333333334;0,9370967741935484
8;0,8564516129032259;0,9504608294930875
9;0,7661290322580645;0,8748655913978495
11;0,782373271889401;0,878494623655914
16;0,8500000000000001;0,9733870967741937
18;0,9120199692780337;0,9381720430107527
2;0,7521505376344086;0,7852150537634409
13;0,9262096774193547;0,985483870967742
20;0,9467741935483871;0,9895161290322582
17;0,8817204301075269;0,9289554531490015
10;0,7727150537634409;0,8130952380952381
5;0,7487903225806452;0,8997311827956989
3;0,8392281105990784;0,8038018433179724
14;0,8818548387096774;0,9532258064516129
Mean;0,8326196876600103;0,8991954685099847
Std.Dev.;0,005814059925744104;0,005662365521347286
Min;0,67121095750128;0,7414362519201229
Max;0,9467741935483871;0,9959677419354839
