Test-User;Support Vector Machine;Random Forest
12;0,8870967741935484;0,9408602150537635
19;0,9354838709677419;0,9946236559139785
7;0,7741935483870968;0,8709677419354839
1;0,7043010752688172;0,7688172043010753
15;0,8709677419354839;0,9086021505376344
6;0,7634408602150538;0,8010752688172043
4;0,8817204301075269;0,9247311827956989
8;0,8602150537634409;0,9623655913978495
9;0,8010752688172043;0,8709677419354839
11;0,8010752688172043;0,8709677419354839
16;0,8709677419354839;0,9623655913978495
18;0,8978494623655914;0,9408602150537635
2;0,7688172043010753;0,8010752688172043
13;0,9247311827956989;0,978494623655914
20;0,9408602150537635;0,9838709677419355
17;0,8924731182795699;0,9247311827956989
10;0,7956989247311828;0,8172043010752689
5;0,7741935483870968;0,8978494623655914
3;0,8333333333333334;0,8279569892473119
14;0,9032258064516129;0,9516129032258065
Mean;0,8440860215053763;0,9
Std.Dev.;0,004277951208232165;0,004429413805064171
Min;0,7043010752688172;0,7688172043010753
Max;0,9408602150537635;0,9946236559139785
