Test-User;Support Vector Machine;Random Forest
11;3590,482234954834;12122,143268585205
6;3619,3671226501465;12178,701877593994
8;3854,520320892334;12395,14136314392
18;3751,054048538208;12511,78765296936
7;3684,664487838745;12417,922496795654
16;3684,6213340759277;12150,362730026245
19;3613,816499710083;12337,777614593506
13;3677,044630050659;12307,482719421387
12;3656,981945037842;12343,44506263733
5;3624,5014667510986;12064,07618522644
20;3590,0018215179443;12160,164594650269
14;3604,6042442321777;11993,280410766602
9;3623,7776279449463;12106,89640045166
4;3600,6789207458496;12009,0913772583
10;3567,11483001709;12021,539449691772
3;3714,646816253662;11997,384071350098
17;3574,7177600860596;12133,160591125488
2;3567,5570964813232;12074,627161026001
15;3592,092275619507;12000,474214553833
1;3567,2943592071533;12166,181564331055
Mean;3637,9769921302795;12174,582040309906
Std.Dev.;5062,884251199619;23595,113103728378
Min;3567,11483001709;11993,280410766602
Max;3854,520320892334;12511,78765296936
