Test-User;Support Vector Machine;Random Forest
15;0,8817204301075269;0,9193548387096774
11;0,8279569892473119;0,8817204301075269
14;0,9086021505376344;0,967741935483871
5;0,8118279569892473;0,9086021505376344
8;0,8655913978494624;0,946236559139785
3;0,7849462365591398;0,8548387096774194
18;0,9086021505376344;0,9408602150537635
9;0,8440860215053764;0,8440860215053764
1;0,7204301075268817;0,7741935483870968
7;0,8387096774193549;0,8978494623655914
4;0,8817204301075269;0,9193548387096774
19;0,9623655913978495;0,9946236559139785
10;0,8064516129032258;0,8333333333333334
16;0,8602150537634409;0,967741935483871
6;0,7903225806451613;0,8118279569892473
20;0,956989247311828;0,989247311827957
13;0,9247311827956989;0,967741935483871
12;0,8870967741935484;0,946236559139785
17;0,8870967741935484;0,9247311827956989
2;0,7365591397849462;0,7849462365591398
Mean;0,8543010752688172;0,9037634408602152
Std.Dev.;0,00413602728639149;0,0042285235287316475
Min;0,7204301075268817;0,7741935483870968
Max;0,9623655913978495;0,9946236559139785
