Test-User;Support Vector Machine;Random Forest
19;884,8555088043213;3095,890998840332
2;787,7616882324219;2452,2922039031982
12;946,6865062713623;2659,529447555542
17;843,8553810119629;3178,957939147949
10;774,5680809020996;2655,9154987335205
1;875,136137008667;3164,348602294922
3;1055,065631866455;2753,286600112915
5;821,1586475372314;2506,359815597534
4;818,8512325286865;2503,9923191070557
7;801,8064498901367;2497,591018676758
18;789,8578643798828;2596,9340801239014
13;831,2218189239502;2514,9242877960205
15;903,2106399536133;2981,844902038574
6;822,9596614837646;2494,3747520446777
14;805,9394359588623;2474,137306213379
16;805,2654266357422;2577,571392059326
20;820,9059238433838;2563,622236251831
8;795,9692478179932;2488,7683391571045
9;789,9153232574463;2516,404151916504
11;858,7024211883545;3050,6629943847656
Mean;841,6846513748169;2686,3704442977905
Std.Dev.;4225,825154771315;61759,29323574167
Min;774,5680809020996;2452,2922039031982
Max;1055,065631866455;3178,957939147949
