Test-User;Support Vector Machine;Random Forest
20;0,9827586206896551;0,9913793103448276
10;0,8844827586206897;0,9281609195402298
15;0,9206896551724137;0,9568965517241379
3;0,8310344827586207;0,8103448275862069
16;0,8936781609195402;0,9775862068965517
4;0,9425287356321839;0,9396551724137931
13;0,9343185550082103;0,943103448275862
11;0,8655172413793103;0,9091954022988505
7;0,7841954022988505;0,8486863711001642
19;0,9913793103448276;1,0
5;0,9017241379310346;0,9827586206896551
6;0,9051724137931034;0,843103448275862
9;0,855008210180624;0,8977011494252873
12;0,9862068965517241;0,9689655172413792
2;0,7114942528735632;0,768390804597701
8;0,9396551724137931;0,9482758620689655
17;0,9137931034482759;0,9660919540229884
1;0,8224137931034482;0,8396551724137931
18;0,9027093596059114;0,9172413793103448
14;0,9094827586206896;0,9913793103448276
Mean;0,8939121510673236;0,9214285714285715
Std.Dev.;0,004520445254003308;0,0042279437339739715
Min;0,7114942528735632;0,768390804597701
Max;0,9913793103448276;1,0
