Test-User;Support Vector Machine;Random Forest
20;0,9211248428990364;0,965783410138249
11;0,6877950006982265;0,7065575105897686
14;0,9185483870967741;0,9294930875576037
4;0,8430875576036865;0,8535330261136713
3;0,7286866359447006;0,6657450076804916
19;0,9184366708560256;0,9778033794162826
9;0,7197132616487454;0,6980798771121353
6;0,6563748079877112;0,625527161011032
8;0,8818740399385562;0,9075652841781874
15;0,8458141321044549;0,8509984639016899
12;0,9059139784946236;0,9446236559139785
18;0,9273425499231951;0,9100614439324117
2;0,6622887864823349;0,6545186891961086
13;0,9530337941628264;0,9519969278033793
7;0,6645580226225387;0,6592165898617511
1;0,6295629102080715;0,6960212726341759
17;0,8988863287250383;0,9288402457757295
16;0,8496159754224271;0,9475806451612904
10;0,6999231950844854;0,686485826001955
5;0,7246578690127077;0,7321172555043522
Mean;0,8018619373458084;0,814627437974212
Std.Dev.;0,012161720142102227;0,016000552048334185
Min;0,6295629102080715;0,625527161011032
Max;0,9530337941628264;0,9778033794162826
