Test-User;Support Vector Machine;Random Forest
7;0,7870583717357912;0,8274193548387095
20;0,9405913978494623;0,9733870967741937
14;0,8184139784946236;0,9653225806451613
17;0,8264976958525345;0,8911290322580645
15;0,8703533026113672;0,8850439882697948
10;0,8051075268817204;0,810752688172043
5;0,7388888888888889;0,8731182795698925
19;0,9266129032258065;0,9919354838709677
12;0,8851382488479264;0,9226958525345622
1;0,6536866359447004;0,7116551459293395
11;0,7846774193548387;0,8571812596006144
13;0,8673963133640553;0,932373271889401
16;0,7565092165898618;0,9120967741935484
4;0,8504608294930875;0,8881720430107526
6;0,7457757296466975;0,7827956989247311
2;0,7016129032258065;0,7476958525345622
3;0,7393817204301075;0,7686635944700462
9;0,7362135176651307;0,8103494623655914
18;0,8717741935483871;0,9330645161290323
8;0,8264016897081413;0,9190860215053763
Mean;0,8066276241679468;0,8701968998743193
Std.Dev.;0,005446013403024716;0,005871619048698906
Min;0,6536866359447004;0,7116551459293395
Max;0,9405913978494623;0,9919354838709677
